temp,dew,humidity,solarradiation,windspeed,cloudcover,visibility,hour,day_of_week,month,conditions_Clear,conditions_Overcast,conditions_Partially cloudy,conditions_Rain,"conditions_Rain, Overcast","conditions_Rain, Partially cloudy",Solar Production (kWh)
74.3,56.3,53.59,0,0.8,0.0,9.9,1,6,8,True,False,False,False,False,False,0.01
75.0,56.4,52.27,0,5.8,0.0,9.9,2,6,8,True,False,False,False,False,False,0.0
74.9,56.4,52.54,0,0.9,0.0,9.9,3,6,8,True,False,False,False,False,False,0.01
72.1,56.4,57.84,0,4.6,0.0,9.9,4,6,8,True,False,False,False,False,False,0.01
71.9,55.6,56.6,0,2.9,0.0,9.9,5,6,8,True,False,False,False,False,False,0.0
68.4,55.6,63.48,0,5.5,0.0,9.9,6,6,8,True,False,False,False,False,False,0.02
69.3,53.9,58.09,23,7.4,0.0,9.9,7,6,8,True,False,False,False,False,False,0.81
76.4,54.0,45.72,60,6.7,0.0,9.9,8,6,8,True,False,False,False,False,False,2.58
79.5,54.1,41.46,400,2.9,0.0,9.9,9,6,8,True,False,False,False,False,False,3.62
83.3,55.8,38.98,143,8.7,0.0,9.9,10,6,8,True,False,False,False,False,False,4.46
85.7,56.6,37.27,417,7.7,0.0,9.9,11,6,8,True,False,False,False,False,False,4.79
88.5,58.7,36.72,306,5.6,0.0,9.9,12,6,8,True,False,False,False,False,False,5.38
91.5,58.8,33.55,914,0.8,0.0,9.9,13,6,8,True,False,False,False,False,False,5.21
94.6,58.9,30.58,896,3.7,0.0,9.9,14,6,8,True,False,False,False,False,False,4.54
97.6,58.9,27.85,844,3.7,0.0,9.9,15,6,8,True,False,False,False,False,False,2.77
98.5,57.7,26.06,397,3.3,0.0,9.9,16,6,8,True,False,False,False,False,False,2.29
93.6,64.2,37.95,215,10.8,2.7,9.9,17,6,8,True,False,False,False,False,False,0.58
92.7,60.7,34.59,43,10.4,82.1,9.9,18,6,8,False,False,True,False,False,False,0.17
92.5,59.9,33.78,9,7.6,88.3,9.9,19,6,8,False,False,True,False,False,False,0.0
88.0,65.5,47.38,2,13.6,43.3,9.9,20,6,8,False,False,True,False,False,False,0.01
88.3,62.4,42.03,0,8.1,25.0,9.9,21,6,8,False,False,True,False,False,False,0.0
84.7,60.1,43.65,0,3.5,0.0,9.9,22,6,8,True,False,False,False,False,False,0.01
81.1,57.9,45.3,0,5.7,0.0,9.9,23,6,8,True,False,False,False,False,False,0.0
80.6,54.0,39.8,0,7.7,0.0,9.9,0,0,8,True,False,False,False,False,False,0.01
78.1,56.2,46.94,0,4.7,0.0,9.9,1,0,8,True,False,False,False,False,False,0.0
79.6,52.4,38.88,0,14.6,0.0,9.9,2,0,8,True,False,False,False,False,False,0.01
77.9,54.1,43.83,0,6.1,0.0,9.9,3,0,8,True,False,False,False,False,False,0.0
73.4,57.4,57.32,0,4.6,0.0,9.9,4,0,8,True,False,False,False,False,False,0.01
72.2,56.0,56.62,0,2.9,0.0,9.9,5,0,8,True,False,False,False,False,False,0.01
72.1,56.8,58.68,0,7.4,0.0,9.9,6,0,8,True,False,False,False,False,False,0.03
74.6,56.1,52.41,26,6.1,4.4,9.9,7,0,8,True,False,False,False,False,False,0.33
77.7,56.9,48.77,72,5.0,8.8,9.9,8,0,8,True,False,False,False,False,False,0.58
79.7,57.0,45.86,196,0.3,8.8,9.9,9,0,8,True,False,False,False,False,False,1.52
80.8,59.6,48.55,239,0.9,4.9,9.9,10,0,8,True,False,False,False,False,False,1.59
85.8,56.9,37.53,251,7.1,0.0,9.9,11,0,8,True,False,False,False,False,False,2.77
88.9,56.7,33.73,400,0.7,0.0,9.9,12,0,8,True,False,False,False,False,False,4.44
91.3,59.7,34.76,950,5.6,1.0,9.9,13,0,8,True,False,False,False,False,False,5.16
95.0,60.0,31.46,930,0.9,0.0,9.9,14,0,8,True,False,False,False,False,False,4.63
97.1,61.6,31.09,849,7.9,0.0,9.9,15,0,8,True,False,False,False,False,False,3.82
99.9,62.5,29.5,677,7.1,2.7,9.6,16,0,8,True,False,False,False,False,False,2.67
99.9,60.7,27.73,514,10.4,2.7,9.9,17,0,8,True,False,False,False,False,False,1.15
97.8,61.6,30.53,69,11.3,1.5,9.9,18,0,8,True,False,False,False,False,False,0.23
93.6,61.7,34.79,30,10.5,2.7,9.9,19,0,8,True,False,False,False,False,False,0.05
88.0,59.1,37.82,2,13.2,0.0,9.9,20,0,8,True,False,False,False,False,False,0.0
84.6,60.9,44.85,0,13.4,0.0,9.9,21,0,8,True,False,False,False,False,False,0.01
81.2,61.3,50.99,0,11.1,0.0,9.9,22,0,8,True,False,False,False,False,False,0.0
79.2,60.8,53.31,0,7.1,0.0,9.9,23,0,8,True,False,False,False,False,False,0.01
78.3,60.7,54.9,0,7.2,0.0,9.9,0,1,8,True,False,False,False,False,False,0.0
77.1,58.8,53.31,0,7.8,0.0,9.9,1,1,8,True,False,False,False,False,False,0.01
77.9,57.7,49.77,0,7.9,0.0,9.9,2,1,8,True,False,False,False,False,False,0.0
74.8,58.8,57.48,0,5.8,0.0,9.9,3,1,8,True,False,False,False,False,False,0.01
73.3,57.8,58.45,0,5.3,0.0,9.9,4,1,8,True,False,False,False,False,False,0.01
73.2,58.8,60.79,0,6.9,1.0,9.9,5,1,8,True,False,False,False,False,False,0.0
73.0,58.9,61.21,0,6.8,0.0,9.9,6,1,8,True,False,False,False,False,False,0.29
74.6,59.1,58.33,19,9.9,0.0,9.9,7,1,8,True,False,False,False,False,False,1.45
76.7,60.1,56.54,34,7.0,0.0,9.9,8,1,8,True,False,False,False,False,False,2.79
83.2,60.9,47.11,414,9.8,0.0,9.9,9,1,8,True,False,False,False,False,False,3.63
87.5,60.9,41.03,178,7.4,0.0,9.9,10,1,8,True,False,False,False,False,False,4.56
90.6,61.0,37.27,433,3.9,0.0,9.9,11,1,8,True,False,False,False,False,False,5.28
93.4,61.8,35.11,299,4.2,0.0,9.9,12,1,8,True,False,False,False,False,False,5.36
96.6,61.1,31.07,942,6.6,1.5,9.9,13,1,8,True,False,False,False,False,False,5.1
98.7,61.0,29.1,926,3.6,2.7,9.9,14,1,8,True,False,False,False,False,False,4.57
101.5,61.9,27.61,841,4.9,0.0,9.9,15,1,8,True,False,False,False,False,False,3.73
101.6,63.7,29.31,668,7.9,0.0,9.9,16,1,8,True,False,False,False,False,False,2.58
103.6,63.8,27.7,512,8.2,0.0,9.9,17,1,8,True,False,False,False,False,False,1.25
101.6,63.5,29.09,50,10.4,0.0,9.9,18,1,8,True,False,False,False,False,False,0.25
97.9,63.9,32.95,30,11.5,0.0,9.9,19,1,8,True,False,False,False,False,False,0.05
91.2,62.0,37.96,2,9.2,0.0,9.9,20,1,8,True,False,False,False,False,False,0.01
87.1,60.5,40.96,0,14.0,0.0,9.9,21,1,8,True,False,False,False,False,False,0.0
83.8,60.2,44.99,0,9.0,0.0,9.7,22,1,8,True,False,False,False,False,False,0.01
81.0,60.0,49.04,0,8.1,0.0,9.7,23,1,8,True,False,False,False,False,False,0.0
79.2,60.0,51.77,0,6.0,0.0,9.8,0,2,8,True,False,False,False,False,False,0.01
76.2,59.9,57.12,0,6.8,0.0,9.9,1,2,8,True,False,False,False,False,False,0.0
75.8,58.8,55.63,0,7.6,0.0,9.9,2,2,8,True,False,False,False,False,False,0.01
73.9,57.9,57.34,0,0.6,0.0,9.9,3,2,8,True,False,False,False,False,False,0.0
72.1,57.7,60.7,0,6.7,0.0,9.9,4,2,8,True,False,False,False,False,False,0.01
71.2,58.8,64.74,0,4.6,0.0,9.9,5,2,8,True,False,False,False,False,False,0.01
71.1,57.7,62.75,0,6.8,0.0,9.9,6,2,8,True,False,False,False,False,False,0.07
71.1,57.8,62.76,21,6.7,0.0,9.9,7,2,8,True,False,False,False,False,False,1.13
75.5,57.8,54.19,118,10.6,0.0,9.9,8,2,8,True,False,False,False,False,False,2.57
80.5,59.0,47.96,421,5.6,0.0,9.9,9,2,8,True,False,False,False,False,False,3.72
85.5,58.8,40.6,220,0.8,0.0,9.9,10,2,8,True,False,False,False,False,False,4.5
90.6,59.9,35.95,388,5.7,0.0,9.9,11,2,8,True,False,False,False,False,False,5.21
93.3,61.0,34.22,137,4.7,0.0,9.9,12,2,8,True,False,False,False,False,False,5.32
97.6,62.7,31.88,946,4.7,0.0,9.9,13,2,8,True,False,False,False,False,False,5.13
98.8,63.9,32.09,930,4.8,0.0,9.9,14,2,8,True,False,False,False,False,False,4.64
101.6,63.0,28.52,795,7.8,0.0,9.9,15,2,8,True,False,False,False,False,False,3.68
104.5,62.7,25.94,281,6.2,0.0,9.9,16,2,8,True,False,False,False,False,False,2.12
103.4,63.5,27.58,264,8.1,0.0,9.9,17,2,8,True,False,False,False,False,False,0.81
97.0,63.0,32.85,123,11.3,1.8,9.9,18,2,8,True,False,False,False,False,False,0.41
93.1,64.9,39.55,31,11.0,1.0,9.9,19,2,8,True,False,False,False,False,False,0.11
90.2,64.9,43.29,2,4.8,0.0,9.9,20,2,8,True,False,False,False,False,False,0.01
87.4,63.7,45.42,0,5.4,0.0,9.9,21,2,8,True,False,False,False,False,False,0.0
86.0,62.9,46.1,0,8.2,0.0,9.9,22,2,8,True,False,False,False,False,False,0.01
82.9,62.1,49.51,0,8.1,0.0,9.9,23,2,8,True,False,False,False,False,False,0.0
80.9,61.9,52.64,0,8.1,0.0,9.9,0,3,8,True,False,False,False,False,False,0.01
79.8,61.8,54.19,0,5.0,0.0,9.9,1,3,8,True,False,False,False,False,False,0.0
77.1,60.9,57.48,0,3.5,0.0,9.9,2,3,8,True,False,False,False,False,False,0.01
76.8,61.0,58.23,0,0.5,0.0,9.9,3,3,8,True,False,False,False,False,False,0.0
75.0,60.8,61.39,0,4.5,0.0,9.9,4,3,8,True,False,False,False,False,False,0.01
73.2,58.9,61.06,0,6.6,0.0,9.9,5,3,8,True,False,False,False,False,False,0.01
73.1,58.0,59.03,0,3.7,0.0,9.9,6,3,8,True,False,False,False,False,False,0.07
73.0,57.9,59.12,20,5.8,0.0,9.9,7,3,8,True,False,False,False,False,False,1.08
76.8,59.8,55.87,130,5.1,0.0,9.9,8,3,8,True,False,False,False,False,False,2.51
79.9,59.9,50.45,418,4.6,0.0,9.9,9,3,8,True,False,False,False,False,False,3.63
85.7,59.9,41.89,218,3.9,0.0,9.9,10,3,8,True,False,False,False,False,False,4.41
88.8,60.1,38.21,374,0.6,0.0,9.9,11,3,8,True,False,False,False,False,False,5.14
94.4,60.1,32.09,124,4.8,0.0,9.9,12,3,8,True,False,False,False,False,False,5.28
97.3,60.9,30.22,934,6.7,0.0,9.9,13,3,8,True,False,False,False,False,False,5.08
99.7,62.5,29.71,922,6.2,0.0,9.9,14,3,8,True,False,False,False,False,False,4.56
101.6,60.9,26.58,560,5.8,2.7,9.9,15,3,8,True,False,False,False,False,False,3.74
101.4,61.5,27.27,125,10.4,0.0,9.8,16,3,8,True,False,False,False,False,False,2.03
98.6,63.9,32.29,61,12.9,4.9,9.8,17,3,8,True,False,False,False,False,False,0.7
90.5,62.7,39.75,148,15.9,0.0,9.7,18,3,8,True,False,False,False,False,False,0.3
87.3,62.7,43.99,29,13.1,0.0,9.9,19,3,8,True,False,False,False,False,False,0.05
82.1,62.0,50.61,2,10.4,0.0,9.9,20,3,8,True,False,False,False,False,False,0.0
78.3,61.1,55.67,0,9.6,0.0,9.7,21,3,8,True,False,False,False,False,False,0.01
77.0,60.1,55.97,0,8.6,0.0,9.9,22,3,8,True,False,False,False,False,False,0.0
76.7,61.0,58.38,0,6.4,0.0,9.7,23,3,8,True,False,False,False,False,False,0.01
73.1,60.1,63.74,0,6.0,0.0,9.7,0,4,8,True,False,False,False,False,False,0.0
71.2,59.1,65.7,0,5.3,0.0,9.7,1,4,8,True,False,False,False,False,False,0.01
70.2,57.9,64.94,0,6.9,0.0,9.7,2,4,8,True,False,False,False,False,False,0.01
69.3,58.8,69.17,0,7.0,0.0,9.7,3,4,8,True,False,False,False,False,False,0.0
66.9,59.9,78.24,0,9.2,3.5,9.6,4,4,8,True,False,False,False,False,False,0.01
65.3,60.8,85.5,0,6.3,3.5,9.8,5,4,8,True,False,False,False,False,False,0.0
65.0,60.1,84.11,0,5.3,3.5,9.9,6,4,8,True,False,False,False,False,False,0.06
66.0,60.0,81.16,32,5.3,3.5,9.9,7,4,8,True,False,False,False,False,False,1.02
68.9,60.1,73.68,79,6.3,3.5,9.9,8,4,8,True,False,False,False,False,False,2.46
72.5,60.1,65.05,389,7.1,3.5,9.9,9,4,8,True,False,False,False,False,False,3.67
75.4,61.0,61.01,238,8.2,3.1,9.9,10,4,8,True,False,False,False,False,False,4.54
78.7,61.1,54.91,449,7.9,0.0,9.9,11,4,8,True,False,False,False,False,False,5.3
81.7,61.1,49.7,85,7.0,0.0,9.9,12,4,8,True,False,False,False,False,False,5.46
85.5,61.1,44.03,913,5.9,0.0,9.9,13,4,8,True,False,False,False,False,False,5.21
89.4,60.1,37.55,898,7.2,0.0,9.9,14,4,8,True,False,False,False,False,False,4.64
90.8,58.0,33.27,804,6.2,0.0,9.9,15,4,8,True,False,False,False,False,False,3.79
91.8,58.2,32.43,671,9.4,0.0,9.9,16,4,8,True,False,False,False,False,False,2.61
92.4,58.1,31.72,483,9.6,0.0,9.9,17,4,8,True,False,False,False,False,False,1.22
88.9,61.7,40.34,55,10.6,0.0,9.9,18,4,8,True,False,False,False,False,False,0.25
84.1,57.1,39.98,28,11.4,0.0,9.9,19,4,8,True,False,False,False,False,False,0.03
78.5,59.1,51.57,2,8.4,0.0,9.9,20,4,8,True,False,False,False,False,False,0.01
75.2,57.9,55.06,0,7.2,0.0,9.9,21,4,8,True,False,False,False,False,False,0.0
73.3,57.0,56.8,0,9.2,0.0,9.9,22,4,8,True,False,False,False,False,False,0.01
71.1,57.8,62.85,0,9.5,0.0,9.9,23,4,8,True,False,False,False,False,False,0.01
69.1,57.8,67.19,0,7.9,0.0,9.9,0,5,8,True,False,False,False,False,False,0.0
67.0,57.7,72.05,0,5.0,0.0,9.9,1,5,8,True,False,False,False,False,False,0.01
66.8,57.8,72.87,0,3.7,0.0,9.9,2,5,8,True,False,False,False,False,False,0.0
64.3,56.9,76.92,0,4.5,0.0,9.9,3,5,8,True,False,False,False,False,False,0.01
64.3,56.8,76.67,0,3.4,0.0,9.9,4,5,8,True,False,False,False,False,False,0.0
64.1,57.8,79.91,0,3.4,0.0,9.9,5,5,8,True,False,False,False,False,False,0.01
64.2,57.6,79.28,0,6.8,0.0,9.9,6,5,8,True,False,False,False,False,False,0.06
64.2,58.7,82.34,16,6.8,0.0,9.7,7,5,8,True,False,False,False,False,False,0.9
68.9,58.9,70.26,57,6.9,0.0,9.9,8,5,8,True,False,False,False,False,False,2.67
72.7,57.8,59.55,392,4.8,0.0,9.9,9,5,8,True,False,False,False,False,False,3.71
76.6,57.8,52.29,228,4.8,0.0,9.9,10,5,8,True,False,False,False,False,False,4.53
82.6,56.2,40.55,436,8.0,0.0,9.9,11,5,8,True,False,False,False,False,False,4.97
85.5,58.7,40.36,138,6.6,0.0,9.9,12,5,8,True,False,False,False,False,False,5.44
87.9,57.6,36.01,917,6.0,0.0,9.9,13,5,8,True,False,False,False,False,False,5.21
92.6,60.7,34.74,898,7.9,0.0,9.9,14,5,8,True,False,False,False,False,False,4.66
94.4,59.5,31.41,814,9.2,0.0,9.8,15,5,8,True,False,False,False,False,False,3.77
95.6,56.9,27.55,79,9.3,0.0,9.9,16,5,8,True,False,False,False,False,False,2.58
93.4,60.0,32.9,471,12.5,0.0,9.9,17,5,8,True,False,False,False,False,False,1.22
91.0,58.9,34.13,54,10.6,0.0,9.9,18,5,8,True,False,False,False,False,False,0.26
86.0,55.6,35.51,32,13.8,0.0,9.9,19,5,8,True,False,False,False,False,False,0.08
81.2,53.7,38.77,1,14.4,0.0,9.9,20,5,8,True,False,False,False,False,False,0.01
78.5,55.2,44.68,0,1.2,8.8,9.9,21,5,8,True,False,False,False,False,False,0.0
78.7,57.4,48.07,0,4.2,8.8,9.9,22,5,8,True,False,False,False,False,False,0.01
78.8,63.7,60.02,0,10.7,1.5,9.9,23,5,8,True,False,False,False,False,False,0.0
77.7,62.0,58.35,0,0.4,0.0,9.9,0,6,8,True,False,False,False,False,False,0.01
77.6,62.2,59.0,0,7.4,0.0,9.9,1,6,8,True,False,False,False,False,False,0.0
76.6,62.8,62.35,0,4.8,4.6,9.9,2,6,8,True,False,False,False,False,False,0.01
75.5,61.7,62.35,0,1.3,9.9,9.9,3,6,8,True,False,False,False,False,False,0.0
74.0,60.7,63.26,0,6.3,8.8,9.9,4,6,8,True,False,False,False,False,False,0.01
71.3,60.9,69.82,0,5.9,0.0,9.9,5,6,8,True,False,False,False,False,False,0.0
72.1,59.1,63.56,5,5.7,0.0,9.9,6,6,8,True,False,False,False,False,False,0.02
70.2,60.3,70.95,51,7.5,4.9,9.9,7,6,8,True,False,False,False,False,False,0.25
71.7,61.0,68.87,217,3.8,2.4,9.9,8,6,8,True,False,False,False,False,False,1.83
74.3,61.0,63.05,415,7.8,4.9,9.9,9,6,8,True,False,False,False,False,False,3.73
80.9,57.3,44.46,260,12.2,4.9,9.9,10,6,8,True,False,False,False,False,False,2.42
83.5,55.4,38.22,423,7.1,0.0,9.9,11,6,8,True,False,False,False,False,False,2.99
86.8,56.0,35.12,433,8.3,2.6,9.9,12,6,8,True,False,False,False,False,False,2.86
86.1,59.6,41.0,633,9.2,0.0,9.9,13,6,8,True,False,False,False,False,False,4.01
88.7,60.7,39.13,430,11.4,8.8,9.9,14,6,8,True,False,False,False,False,False,3.3
88.7,58.8,36.55,256,9.4,2.4,9.9,15,6,8,True,False,False,False,False,False,1.57
88.9,58.6,36.16,187,8.4,6.7,9.9,16,6,8,True,False,False,False,False,False,1.82
89.6,56.8,33.07,195,6.2,0.0,9.9,17,6,8,True,False,False,False,False,False,1.14
88.9,56.5,33.4,78,4.8,2.6,9.9,18,6,8,True,False,False,False,False,False,0.44
87.0,57.8,37.21,20,0.4,0.0,9.9,19,6,8,True,False,False,False,False,False,0.07
83.0,58.3,43.19,0,0.6,0.0,9.9,20,6,8,True,False,False,False,False,False,0.0
80.9,61.2,51.13,0,0.0,0.0,9.9,21,6,8,True,False,False,False,False,False,0.01
81.8,59.4,46.54,0,5.4,0.0,9.9,22,6,8,True,False,False,False,False,False,0.0
80.8,60.9,50.94,0,3.2,25.3,9.9,23,6,8,False,False,True,False,False,False,0.01
77.1,61.8,59.3,0,4.6,0.0,9.9,0,0,8,True,False,False,False,False,False,0.0
76.9,62.8,61.83,0,0.0,0.0,9.9,1,0,8,True,False,False,False,False,False,0.01
75.8,63.8,66.46,0,4.3,95.4,9.9,2,0,8,False,True,False,False,False,False,0.0
76.6,65.4,68.29,0,11.0,29.0,9.9,3,0,8,False,False,True,False,False,False,0.01
74.6,64.6,71.15,0,12.2,87.1,9.9,4,0,8,False,False,True,False,False,False,0.0
73.7,65.6,75.67,0,15.5,85.9,9.9,5,0,8,False,False,True,False,False,False,0.01
73.0,65.5,77.5,4,11.4,52.1,9.9,6,0,8,False,False,True,False,False,False,0.01
72.7,65.5,78.29,56,14.3,87.7,9.9,7,0,8,False,False,True,False,False,False,0.6
73.8,65.5,75.5,175,17.2,87.1,9.9,8,0,8,False,False,True,False,False,False,0.99
74.9,64.7,70.64,291,17.6,47.1,9.9,9,0,8,False,False,True,False,False,False,2.56
79.0,64.7,61.55,513,13.0,31.8,9.9,10,0,8,False,False,True,False,False,False,3.64
82.5,64.8,55.21,530,11.0,36.0,9.9,11,0,8,False,False,True,False,False,False,3.38
85.4,61.9,45.44,469,5.6,17.9,9.9,12,0,8,True,False,False,False,False,False,3.5
87.2,61.1,41.66,344,12.2,28.3,9.9,13,0,8,False,False,True,False,False,False,2.67
82.8,60.0,46.02,378,19.8,7.9,9.9,14,0,8,True,False,False,False,False,False,2.41
84.1,60.3,44.66,307,15.3,4.9,9.9,15,0,8,True,False,False,False,False,False,1.86
83.4,59.1,43.86,166,15.8,4.4,9.9,16,0,8,True,False,False,False,False,False,1.3
80.5,62.0,53.24,110,13.6,6.5,9.9,17,0,8,True,False,False,False,False,False,1.16
80.6,61.9,53.1,119,10.5,33.8,9.9,18,0,8,False,False,True,False,False,False,0.52
78.7,61.9,56.44,19,11.4,5.7,9.9,19,0,8,True,False,False,False,False,False,0.08
75.6,62.0,62.75,0,13.5,90.6,9.9,20,0,8,False,True,False,False,False,False,0.0
73.1,62.0,68.22,0,12.3,6.2,9.9,21,0,8,True,False,False,False,False,False,0.01
70.9,62.0,73.43,0,10.1,1.0,9.9,22,0,8,True,False,False,False,False,False,0.0
70.0,62.0,75.92,0,8.0,86.0,9.9,23,0,8,False,False,True,False,False,False,0.01
67.9,61.0,78.6,0,7.1,1.0,9.9,0,1,8,True,False,False,False,False,False,0.0
66.9,61.0,81.42,0,7.0,3.1,9.9,1,1,8,True,False,False,False,False,False,0.01
66.8,61.0,81.74,0,8.2,3.1,9.9,2,1,8,True,False,False,False,False,False,0.0
66.0,60.2,81.66,0,5.1,3.7,9.9,3,1,8,True,False,False,False,False,False,0.01
65.9,60.1,81.56,0,3.8,8.5,9.9,4,1,8,True,False,False,False,False,False,0.0
65.2,60.1,83.8,0,1.0,8.5,9.9,5,1,8,True,False,False,False,False,False,0.01
64.4,60.1,86.11,5,7.6,6.2,9.9,6,1,8,True,False,False,False,False,False,0.01
66.6,60.2,79.75,49,6.1,3.1,9.9,7,1,8,True,False,False,False,False,False,0.23
67.8,60.2,76.64,218,7.8,3.5,9.9,8,1,8,True,False,False,False,False,False,1.77
72.6,60.9,66.84,442,8.8,3.1,9.9,9,1,8,True,False,False,False,False,False,3.59
76.4,61.0,58.95,564,6.9,1.0,9.9,10,1,8,True,False,False,False,False,False,4.38
80.4,62.0,53.48,664,5.1,0.0,9.9,11,1,8,True,False,False,False,False,False,5.02
84.2,61.1,45.9,727,5.1,0.0,9.9,12,1,8,True,False,False,False,False,False,5.26
87.4,61.0,41.3,740,6.8,0.0,9.9,13,1,8,True,False,False,False,False,False,5.08
89.3,60.9,38.66,702,5.0,0.0,9.9,14,1,8,True,False,False,False,False,False,4.51
89.4,59.9,37.22,617,5.6,0.0,9.9,15,1,8,True,False,False,False,False,False,3.62
91.6,60.0,34.91,488,4.9,0.0,9.9,16,1,8,True,False,False,False,False,False,2.46
90.6,58.9,34.7,332,9.3,0.0,9.9,17,1,8,True,False,False,False,False,False,1.15
89.5,57.9,34.59,159,8.4,0.0,9.9,18,1,8,True,False,False,False,False,False,0.27
86.7,61.5,42.92,28,11.1,0.0,9.9,19,1,8,True,False,False,False,False,False,0.05
81.9,60.8,48.81,0,10.0,0.0,9.9,20,1,8,True,False,False,False,False,False,0.0
79.0,61.9,55.91,0,12.5,0.0,9.9,21,1,8,True,False,False,False,False,False,0.01
77.0,61.7,59.21,0,13.6,0.0,9.9,22,1,8,True,False,False,False,False,False,0.0
74.8,61.8,63.88,0,10.2,0.0,9.9,23,1,8,True,False,False,False,False,False,0.01
73.2,60.9,65.38,0,8.6,0.0,9.9,0,2,8,True,False,False,False,False,False,0.0
71.1,60.2,68.31,0,6.6,0.0,9.9,1,2,8,True,False,False,False,False,False,0.01
70.1,60.2,70.9,0,5.7,0.0,9.9,2,2,8,True,False,False,False,False,False,0.0
69.1,60.1,73.05,0,0.5,0.0,9.9,3,2,8,True,False,False,False,False,False,0.01
67.0,60.1,78.4,0,3.5,0.0,9.9,4,2,8,True,False,False,False,False,False,0.01
65.3,60.1,83.08,0,3.5,0.0,9.9,5,2,8,True,False,False,False,False,False,0.0
66.1,60.1,80.87,14,0.6,0.0,9.8,6,2,8,True,False,False,False,False,False,0.05
67.9,60.1,76.07,120,6.3,0.0,9.9,7,2,8,True,False,False,False,False,False,1.03
72.7,60.9,66.32,276,6.9,0.0,9.9,8,2,8,True,False,False,False,False,False,2.48
77.6,60.9,56.42,439,7.3,0.0,9.9,9,2,8,True,False,False,False,False,False,3.66
80.6,61.8,52.78,575,8.0,0.0,9.9,10,2,8,True,False,False,False,False,False,4.43
85.6,61.8,44.92,674,6.0,0.0,9.9,11,2,8,True,False,False,False,False,False,5.12
89.5,60.9,38.47,739,4.3,0.0,9.9,12,2,8,True,False,False,False,False,False,5.34
91.6,60.9,36.01,754,6.1,0.0,9.9,13,2,8,True,False,False,False,False,False,5.09
93.4,60.1,33.1,720,1.2,0.0,9.9,14,2,8,True,False,False,False,False,False,4.54
95.5,57.6,28.38,634,7.1,0.0,9.9,15,2,8,True,False,False,False,False,False,3.66
96.6,58.4,28.24,540,8.6,0.0,9.9,16,2,8,True,False,False,False,False,False,2.5
97.4,56.3,25.59,463,5.7,0.0,9.9,17,2,8,True,False,False,False,False,False,1.13
96.6,56.8,26.67,48,6.9,0.0,9.9,18,2,8,True,False,False,False,False,False,0.21
92.8,56.1,29.22,31,8.1,0.0,9.9,19,2,8,True,False,False,False,False,False,0.03
87.2,56.3,35.01,0,6.0,0.0,9.9,20,2,8,True,False,False,False,False,False,0.01
82.9,57.4,41.83,0,5.9,0.0,9.9,21,2,8,True,False,False,False,False,False,0.0
80.9,59.9,48.85,0,9.7,0.0,9.9,22,2,8,True,False,False,False,False,False,0.01
79.1,60.0,52.16,0,7.9,0.0,9.9,23,2,8,True,False,False,False,False,False,0.0
75.3,59.0,57.07,0,5.7,0.0,9.9,0,3,8,True,False,False,False,False,False,0.01
74.9,59.0,57.63,0,4.8,0.0,9.9,1,3,8,True,False,False,False,False,False,0.0
73.2,59.1,61.15,0,6.7,0.0,9.9,2,3,8,True,False,False,False,False,False,0.01
72.0,59.1,63.76,0,0.6,0.0,9.9,3,3,8,True,False,False,False,False,False,0.0
69.6,60.0,71.71,0,3.4,0.0,9.9,4,3,8,True,False,False,False,False,False,0.01
70.2,60.0,70.2,0,3.2,0.0,9.9,5,3,8,True,False,False,False,False,False,0.01
67.2,59.9,77.32,14,3.4,0.0,9.8,6,3,8,True,False,False,False,False,False,0.05
68.2,58.0,69.79,115,5.5,0.0,9.9,7,3,8,True,False,False,False,False,False,1.0
77.6,60.8,56.27,273,3.5,0.0,9.9,8,3,8,True,False,False,False,False,False,2.44
82.4,59.0,45.07,435,9.8,0.0,9.9,9,3,8,True,False,False,False,False,False,3.61
86.5,59.2,39.76,575,7.7,0.0,9.9,10,3,8,True,False,False,False,False,False,4.41
88.5,60.1,38.53,678,7.9,0.0,9.9,11,3,8,True,False,False,False,False,False,5.08
91.6,60.0,34.84,737,4.9,0.0,9.9,12,3,8,True,False,False,False,False,False,5.26
94.2,61.6,33.98,750,10.1,0.0,9.9,13,3,8,True,False,False,False,False,False,5.02
94.6,58.8,30.46,719,6.5,0.0,9.9,14,3,8,True,False,False,False,False,False,4.51
96.6,58.0,27.81,622,6.1,0.0,9.9,15,3,8,True,False,False,False,False,False,3.59
97.3,58.6,27.83,614,7.9,0.0,9.9,16,3,8,True,False,False,False,False,False,2.43
94.6,60.4,32.22,328,15.3,0.0,9.9,17,3,8,True,False,False,False,False,False,1.09
90.1,59.7,36.2,61,12.6,0.0,9.9,18,3,8,True,False,False,False,False,False,0.24
85.8,60.1,42.02,29,14.2,0.0,9.9,19,3,8,True,False,False,False,False,False,0.04
80.0,57.8,46.67,0,10.9,0.0,9.9,20,3,8,True,False,False,False,False,False,0.0
77.8,57.6,49.85,0,10.7,0.0,9.9,21,3,8,True,False,False,False,False,False,0.01
75.5,56.8,52.19,0,8.8,0.0,9.9,22,3,8,True,False,False,False,False,False,0.0
71.9,56.6,58.6,0,6.9,0.0,9.9,23,3,8,True,False,False,False,False,False,0.01
71.7,56.0,57.56,0,9.5,0.0,9.9,0,4,8,True,False,False,False,False,False,0.0
69.0,55.5,62.02,0,6.5,0.0,9.8,1,4,8,True,False,False,False,False,False,0.01
